severity,category,path,message,detail
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized Platoon (ComStar) (Laser).yml,unit key '2236' appears 4 times,"{""key"": ""2236"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized Platoon (ComStar) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Motorized Platoon (DCMS) (Laser 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Motorized Platoon (FWLM) (Laser 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Motorized Platoon (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized Platoon (ComStar) (MG).yml,unit key '2238' appears 4 times,"{""key"": ""2238"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized Platoon (ComStar) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Motorized Platoon (DCMS) (MG 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Motorized Platoon (FWLM) (MG 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Motorized Platoon (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized Platoon (ComStar) (Rifle).yml,unit key '7124' appears 4 times,"{""key"": ""7124"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized Platoon (ComStar) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Motorized Platoon (DCMS) (Rifle 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Motorized Platoon (FWLM) (Rifle 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Motorized Platoon (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized Platoon (ComStar) (SRM).yml,unit key '2240' appears 4 times,"{""key"": ""2240"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized Platoon (ComStar) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Motorized Platoon (DCMS) (SRM 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Motorized Platoon (FWLM) (SRM 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Motorized Platoon (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Level I (ComGuards) (Flamer).yml,unit key '7070' appears 2 times,"{""key"": ""7070"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (ComGuards) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (WOBM) (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Level I (ComGuards) (Laser).yml,unit key '7071' appears 2 times,"{""key"": ""7071"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (ComGuards) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (WOBM) (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Level I (ComGuards) (LRM).yml,unit key '7072' appears 2 times,"{""key"": ""7072"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (ComGuards) (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (WOBM) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Level I (ComGuards) (MG).yml,unit key '7073' appears 2 times,"{""key"": ""7073"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (ComGuards) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (WOBM) (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Level I (ComGuards) (Rifle).yml,unit key '7074' appears 2 times,"{""key"": ""7074"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (ComGuards) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (WOBM) (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Level I (ComGuards) (SRM).yml,unit key '7075' appears 2 times,"{""key"": ""7075"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (ComGuards) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Level I (WOBM) (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Platoon (ComStar) (Flamer).yml,unit key '2138' appears 4 times,"{""key"": ""2138"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Platoon (ComStar) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Tracked Platoon (DCMS) (Flamer 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Tracked Platoon (FWLM) (Flamer 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Tracked Platoon (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Platoon (ComStar) (Laser).yml,unit key '2139' appears 4 times,"{""key"": ""2139"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Platoon (ComStar) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Tracked Platoon (DCMS) (Laser 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Tracked Platoon (FWLM) (Laser 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Tracked Platoon (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Platoon (ComStar) (MG).yml,unit key '2141' appears 4 times,"{""key"": ""2141"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Platoon (ComStar) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Tracked Platoon (DCMS) (MG 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Tracked Platoon (FWLM) (MG 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Tracked Platoon (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Platoon (ComStar) (Rifle).yml,unit key '2142' appears 4 times,"{""key"": ""2142"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Platoon (ComStar) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Tracked Platoon (DCMS) (Rifle 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Tracked Platoon (FWLM) (Rifle 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Tracked Platoon (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Tracked Platoon (ComStar) (SRM).yml,unit key '2143' appears 4 times,"{""key"": ""2143"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Tracked Platoon (ComStar) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Tracked Platoon (DCMS) (SRM 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Tracked Platoon (FWLM) (SRM 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Tracked Platoon (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Level I (ComGuards) (Flamer).yml,unit key '7094' appears 2 times,"{""key"": ""7094"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (ComGuards) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (WOBM) (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Level I (ComGuards) (Laser).yml,unit key '7095' appears 2 times,"{""key"": ""7095"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (ComGuards) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (WOBM) (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Level I (ComGuards) (LRM).yml,unit key '7096' appears 2 times,"{""key"": ""7096"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (ComGuards) (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (WOBM) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Level I (ComGuards) (MG).yml,unit key '7097' appears 2 times,"{""key"": ""7097"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (ComGuards) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (WOBM) (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Level I (ComGuards) (Rifle).yml,unit key '7098' appears 2 times,"{""key"": ""7098"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (ComGuards) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (WOBM) (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Level I (ComGuards) (SRM).yml,unit key '7099' appears 2 times,"{""key"": ""7099"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (ComGuards) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Level I (WOBM) (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Platoon (ComStar) (Flamer).yml,unit key '2144' appears 4 times,"{""key"": ""2144"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Platoon (ComStar) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Wheeled Platoon (DCMS) (Flamer 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Wheeled Platoon (FWLM) (Flamer 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Wheeled Platoon (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Platoon (ComStar) (Laser).yml,unit key '2145' appears 4 times,"{""key"": ""2145"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Platoon (ComStar) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Wheeled Platoon (DCMS) (Laser 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Wheeled Platoon (FWLM) (Laser 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Wheeled Platoon (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Platoon (ComStar) (MG).yml,unit key '2147' appears 4 times,"{""key"": ""2147"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Platoon (ComStar) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Wheeled Platoon (DCMS) (MG 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Wheeled Platoon (FWLM) (MG 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Wheeled Platoon (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Platoon (ComStar) (Rifle).yml,unit key '2148' appears 4 times,"{""key"": ""2148"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Platoon (ComStar) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Wheeled Platoon (DCMS) (Rifle 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Wheeled Platoon (FWLM) (Rifle 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Wheeled Platoon (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Wheeled Platoon (ComStar) (SRM).yml,unit key '2149' appears 4 times,"{""key"": ""2149"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Wheeled Platoon (ComStar) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Wheeled Platoon (DCMS) (SRM 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Wheeled Platoon (FWLM) (SRM 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Wheeled Platoon (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\DCMS\Jump Platoon (DCMS) (LRM 3065+).yml,unit key '1720' appears 2 times,"{""key"": ""1720"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Jump Platoon (DCMS) (LRM 3065+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Jump Platoon (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\DCMS\Jump Platoon (DCMS) (Rifle 2620+).yml,unit key '1722' appears 2 times,"{""key"": ""1722"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Jump Platoon (DCMS) (Rifle 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (Rifle 2500+).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\DCMS\Mechanized Hover Platoon (DCMS) (LRM 3065+).yml,unit key '2134' appears 2 times,"{""key"": ""2134"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Hover Platoon (DCMS) (LRM 3065+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Hover Platoon (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\DCMS\Mechanized Tracked Platoon (DCMS) (LRM 3065+).yml,unit key '2140' appears 2 times,"{""key"": ""2140"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Tracked Platoon (DCMS) (LRM 3065+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Tracked Platoon (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\DCMS\Mechanized Wheeled Platoon (DCMS) (LRM 3065+).yml,unit key '2146' appears 2 times,"{""key"": ""2146"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Wheeled Platoon (DCMS) (LRM 3065+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Wheeled Platoon (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\MHAF\Mechanized Hover Century (MHAF) (LRM 3049+).yml,unit key '7242' appears 2 times,"{""key"": ""7242"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\MHAF\\Mechanized Hover Century (MHAF) (LRM 3049+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\MHAF\\Mechanized Hover Century (MHAF) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\MHAF\Mechanized Tracked Century (MHAF) (LRM 3049+).yml,unit key '7277' appears 2 times,"{""key"": ""7277"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\MHAF\\Mechanized Tracked Century (MHAF) (LRM 3049+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\MHAF\\Mechanized Tracked Century (MHAF) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\MHAF\Mechanized Wheeled Century (MHAF) (LRM 3049+).yml,unit key '7289' appears 2 times,"{""key"": ""7289"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\MHAF\\Mechanized Wheeled Century (MHAF) (LRM 3049+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\MHAF\\Mechanized Wheeled Century (MHAF) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Foot Platoon TC (Flamer).yml,unit key '9281' appears 2 times,"{""key"": ""9281"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC 3047+ (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Foot Platoon TC (Laser).yml,unit key '9271' appears 2 times,"{""key"": ""9271"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC 3047+ (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Foot Platoon TC (LRM).yml,unit key '9272' appears 2 times,"{""key"": ""9272"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC 3047+ (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Foot Platoon TC (MG).yml,unit key '9273' appears 2 times,"{""key"": ""9273"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC 3047+ (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Foot Platoon TC (Rifle).yml,unit key '9270' appears 2 times,"{""key"": ""9270"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC 3047+ (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Foot Platoon TC (SRM).yml,unit key '9274' appears 2 times,"{""key"": ""9274"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Foot Platoon TC 3047+ (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Jump Platoon TC (Flamer).yml,unit key '9280' appears 2 times,"{""key"": ""9280"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC 3047+ (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Jump Platoon TC (Laser).yml,unit key '9275' appears 2 times,"{""key"": ""9275"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC 3047+ (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Jump Platoon TC (LRM).yml,unit key '9276' appears 2 times,"{""key"": ""9276"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC 3047+ (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Jump Platoon TC (MG).yml,unit key '9277' appears 2 times,"{""key"": ""9277"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC 3047+ (MG).yml""]}"
